"DateTime";"Players";"Flags"
"2022-05-18 00:00:00";86217;
"2022-05-19 00:00:00";83155;
"2022-05-20 00:00:00";89290;
"2022-05-21 00:00:00";108490;
"2022-05-22 00:00:00";106427;
"2022-05-23 00:00:00";81727;
"2022-05-24 00:00:00";75594;
"2022-05-25 00:00:00";73972;
"2022-05-26 00:00:00";80599;
"2022-05-27 00:00:00";82817;
"2022-05-28 00:00:00";101265;
"2022-05-29 00:00:00";99061;
"2022-05-30 00:00:00";92058;
"2022-05-31 00:00:00";73505;
"2022-06-01 00:00:00";68870;
"2022-06-02 00:00:00";71525;
"2022-06-03 00:00:00";74568;
"2022-06-04 00:00:00";87387;
"2022-06-05 00:00:00";88609;
"2022-06-06 00:00:00";73812;
"2022-06-07 00:00:00";63803;
"2022-06-08 00:00:00";62093;
"2022-06-09 00:00:00";59878;
"2022-06-10 00:00:00";62770;
"2022-06-11 00:00:00";76917;
"2022-06-12 00:00:00";77475;
"2022-06-13 00:00:00";56575;
"2022-06-14 00:00:00";54643;
"2022-06-15 00:00:00";52494;
"2022-06-16 00:00:00";54636;
"2022-06-17 00:00:00";55629;
"2022-06-18 00:00:00";66351;
"2022-06-19 00:00:00";66906;
"2022-06-20 00:00:00";55272;
"2022-06-21 00:00:00";51013;
"2022-06-22 00:00:00";48571;
"2022-06-23 00:00:00";46994;
"2022-06-24 00:00:00";49982;
"2022-06-25 00:00:00";58560;
"2022-06-26 00:00:00";60338;
"2022-06-27 00:00:00";45795;
"2022-06-28 00:00:00";44689;
"2022-06-29 00:00:00";43418;
"2022-06-30 00:00:00";42476;
"2022-07-01 00:00:00";44977;
"2022-07-02 00:00:00";51559;
"2022-07-03 00:00:00";52405;
"2022-07-04 00:00:00";49052;
"2022-07-05 00:00:00";41274;
"2022-07-06 00:00:00";40235;
"2022-07-07 00:00:00";40219;
"2022-07-08 00:00:00";41239;
"2022-07-09 00:00:00";49357;
"2022-07-10 00:00:00";51228;
"2022-07-11 00:00:00";40782;
"2022-07-12 00:00:00";39669;
"2022-07-13 00:00:00";38827;
"2022-07-14 00:00:00";39814;
"2022-07-15 00:00:00";40931;
"2022-07-16 00:00:00";48232;
"2022-07-17 00:00:00";50686;
"2022-07-18 00:00:00";39741;
"2022-07-19 00:00:00";39266;
"2022-07-20 00:00:00";37757;
"2022-07-21 00:00:00";38334;
"2022-07-22 00:00:00";40316;
"2022-07-23 00:00:00";47304;
"2022-07-24 00:00:00";49352;
"2022-07-25 00:00:00";39401;
"2022-07-26 00:00:00";39247;
"2022-07-27 00:00:00";38561;
"2022-07-28 00:00:00";38246;
"2022-07-29 00:00:00";39789;
"2022-07-30 00:00:00";46293;
"2022-07-31 00:00:00";48106;
"2022-08-01 00:00:00";38945;
"2022-08-02 00:00:00";37343;
"2022-08-03 00:00:00";37321;
"2022-08-04 00:00:00";36960;
"2022-08-05 00:00:00";39217;
"2022-08-06 00:00:00";45096;
"2022-08-07 00:00:00";47397;
"2022-08-08 00:00:00";38506;
"2022-08-09 00:00:00";34276;
"2022-08-10 00:00:00";35418;
"2022-08-11 00:00:00";35050;
"2022-08-12 00:00:00";37830;
"2022-08-13 00:00:00";42939;
"2022-08-14 00:00:00";45151;
"2022-08-15 00:00:00";38884;
"2022-08-16 00:00:00";36056;
"2022-08-17 00:00:00";35867;
"2022-08-18 00:00:00";35167;
"2022-08-19 00:00:00";37416;
"2022-08-20 00:00:00";43930;
"2022-08-21 00:00:00";46138;
"2022-08-22 00:00:00";35746;
"2022-08-23 00:00:00";35378;
"2022-08-24 00:00:00";33021;
"2022-08-25 00:00:00";32699;
"2022-08-26 00:00:00";34801;
"2022-08-27 00:00:00";41241;
"2022-08-28 00:00:00";43177;
"2022-08-29 00:00:00";34150;
"2022-08-30 00:00:00";33560;
"2022-08-31 00:00:00";32808;
"2022-09-01 00:00:00";32101;
"2022-09-02 00:00:00";34813;
"2022-09-03 00:00:00";42524;
"2022-09-04 00:00:00";44015;
"2022-09-05 00:00:00";41589;
"2022-09-06 00:00:00";32651;
"2022-09-07 00:00:00";32718;
"2022-09-08 00:00:00";31775;
"2022-09-09 00:00:00";34133;
"2022-09-10 00:00:00";42624;
"2022-09-11 00:00:00";45475;
"2022-09-12 00:00:00";31859;
"2022-09-13 00:00:00";31387;
"2022-09-14 00:00:00";31548;
"2022-09-15 00:00:00";30927;
"2022-09-16 00:00:00";33397;
"2022-09-17 00:00:00";42458;
"2022-09-18 00:00:00";43754;
"2022-09-19 00:00:00";33364;
"2022-09-20 00:00:00";31054;
"2022-09-21 00:00:00";30494;
"2022-09-22 00:00:00";30003;
"2022-09-23 00:00:00";32171;
"2022-09-24 00:00:00";40762;
"2022-09-25 00:00:00";41979;
"2022-09-26 00:00:00";29959;
"2022-09-27 00:00:00";29528;
"2022-09-28 00:00:00";29044;
"2022-09-29 00:00:00";28096;
"2022-09-30 00:00:00";30763;
"2022-10-01 00:00:00";38442;
"2022-10-02 00:00:00";39830;
"2022-10-03 00:00:00";30427;
"2022-10-04 00:00:00";28429;
"2022-10-05 00:00:00";27373;
"2022-10-06 00:00:00";27026;
"2022-10-07 00:00:00";28048;
"2022-10-08 00:00:00";34805;
"2022-10-09 00:00:00";36653;
"2022-10-10 00:00:00";27576;
"2022-10-11 00:00:00";25667;
"2022-10-12 00:00:00";26361;
"2022-10-13 00:00:00";23752;
"2022-10-14 00:00:00";28885;
"2022-10-15 00:00:00";38217;
"2022-10-16 00:00:00";39401;
"2022-10-17 00:00:00";29579;
"2022-10-18 00:00:00";29637;
"2022-10-19 00:00:00";29083;
"2022-10-20 00:00:00";29196;
"2022-10-21 00:00:00";31471;
"2022-10-22 00:00:00";38307;
"2022-10-23 00:00:00";39319;
"2022-10-24 00:00:00";29193;
"2022-10-25 00:00:00";28742;
"2022-10-26 00:00:00";28001;
"2022-10-27 00:00:00";27499;
"2022-10-28 00:00:00";29657;
"2022-10-29 00:00:00";34934;
"2022-10-30 00:00:00";34954;
"2022-10-31 00:00:00";28209;
"2022-11-01 00:00:00";29025;
"2022-11-02 00:00:00";25710;
"2022-11-03 00:00:00";25692;
"2022-11-04 00:00:00";28158;
"2022-11-05 00:00:00";35662;
"2022-11-06 00:00:00";36004;
"2022-11-07 00:00:00";25244;
"2022-11-08 00:00:00";25385;
"2022-11-09 00:00:00";25467;
"2022-11-10 00:00:00";25160;
"2022-11-11 00:00:00";29688;
"2022-11-12 00:00:00";35679;
"2022-11-13 00:00:00";35817;
"2022-11-14 00:00:00";26412;
"2022-11-15 00:00:00";27174;
"2022-11-16 00:00:00";26755;
"2022-11-17 00:00:00";25982;
"2022-11-18 00:00:00";27963;
"2022-11-19 00:00:00";34946;
"2022-11-20 00:00:00";35579;
"2022-11-21 00:00:00";26101;
"2022-11-22 00:00:00";26744;
"2022-11-23 00:00:00";26242;
"2022-11-24 00:00:00";27238;
"2022-11-25 00:00:00";29925;
"2022-11-26 00:00:00";35682;
"2022-11-27 00:00:00";36345;
"2022-11-28 00:00:00";27038;
"2022-11-29 00:00:00";26537;
"2022-11-30 00:00:00";26979;
"2022-12-01 00:00:00";26701;
"2022-12-02 00:00:00";29223;
"2022-12-03 00:00:00";36322;
"2022-12-04 00:00:00";36774;
"2022-12-05 00:00:00";27747;
"2022-12-06 00:00:00";32942;
"2022-12-07 00:00:00";32676;
"2022-12-08 00:00:00";33179;
"2022-12-09 00:00:00";37725;
"2022-12-10 00:00:00";46193;
"2022-12-11 00:00:00";47045;
"2022-12-12 00:00:00";37142;
"2022-12-13 00:00:00";36105;
"2022-12-14 00:00:00";36199;
"2022-12-15 00:00:00";35084;
"2022-12-16 00:00:00";38188;
"2022-12-17 00:00:00";45094;
"2022-12-18 00:00:00";46097;
"2022-12-19 00:00:00";38366;
"2022-12-20 00:00:00";38488;
"2022-12-21 00:00:00";38060;
"2022-12-22 00:00:00";42476;
"2022-12-23 00:00:00";53175;
"2022-12-24 00:00:00";62290;
"2022-12-25 00:00:00";64159;
"2022-12-26 00:00:00";71354;
"2022-12-27 00:00:00";73312;
"2022-12-28 00:00:00";76364;
"2022-12-29 00:00:00";79202;
"2022-12-30 00:00:00";82864;
"2022-12-31 00:00:00";85651;
"2023-01-01 00:00:00";89723;
"2023-01-02 00:00:00";91801;
"2023-01-03 00:00:00";86631;
"2023-01-04 00:00:00";88742;
"2023-01-05 00:00:00";88151;
"2023-01-06 00:00:00";93457;
"2023-01-07 00:00:00";104312;
"2023-01-08 00:00:00";106913;
"2023-01-09 00:00:00";81045;
"2023-01-10 00:00:00";79276;
"2023-01-11 00:00:00";77078;
"2023-01-12 00:00:00";73768;
"2023-01-13 00:00:00";78714;
"2023-01-14 00:00:00";95550;
"2023-01-15 00:00:00";97376;
"2023-01-16 00:00:00";76399;
"2023-01-17 00:00:00";70212;
"2023-01-18 00:00:00";68175;
"2023-01-19 00:00:00";67643;
"2023-01-20 00:00:00";69985;
"2023-01-21 00:00:00";84579;
"2023-01-22 00:00:00";87848;
"2023-01-23 00:00:00";65610;
"2023-01-24 00:00:00";64303;
"2023-01-25 00:00:00";64506;
"2023-01-26 00:00:00";63756;
"2023-01-27 00:00:00";67368;
"2023-01-28 00:00:00";83035;
"2023-01-29 00:00:00";85483;
"2023-01-30 00:00:00";62487;
"2023-01-31 00:00:00";62378;
"2023-02-01 00:00:00";61693;
"2023-02-02 00:00:00";60643;
"2023-02-03 00:00:00";66203;
"2023-02-04 00:00:00";80705;
"2023-02-05 00:00:00";82173;
"2023-02-06 00:00:00";60131;
"2023-02-07 00:00:00";57738;
"2023-02-08 00:00:00";56027;
"2023-02-09 00:00:00";55346;
"2023-02-10 00:00:00";59413;
"2023-02-11 00:00:00";72846;
"2023-02-12 00:00:00";74140;
"2023-02-13 00:00:00";56082;
"2023-02-14 00:00:00";53496;
"2023-02-15 00:00:00";53869;
"2023-02-16 00:00:00";53763;
"2023-02-17 00:00:00";58848;
"2023-02-18 00:00:00";71668;
"2023-02-19 00:00:00";71708;
"2023-02-20 00:00:00";57887;
"2023-02-21 00:00:00";53740;
"2023-02-22 00:00:00";53730;
"2023-02-23 00:00:00";54134;
"2023-02-24 00:00:00";55361;
"2023-02-25 00:00:00";67121;
"2023-02-26 00:00:00";67335;
"2023-02-27 00:00:00";50421;
"2023-02-28 00:00:00";55189;
"2023-03-01 00:00:00";55050;
"2023-03-02 00:00:00";55532;
"2023-03-03 00:00:00";60124;
"2023-03-04 00:00:00";74131;
"2023-03-05 00:00:00";74740;
"2023-03-06 00:00:00";53807;
"2023-03-07 00:00:00";54145;
"2023-03-08 00:00:00";53279;
"2023-03-09 00:00:00";51995;
"2023-03-10 00:00:00";57180;
"2023-03-11 00:00:00";70523;
"2023-03-12 00:00:00";71543;
"2023-03-13 00:00:00";52172;
"2023-03-14 00:00:00";51828;
"2023-03-15 00:00:00";51380;
"2023-03-16 00:00:00";49925;
"2023-03-17 00:00:00";53979;
"2023-03-18 00:00:00";65288;
"2023-03-19 00:00:00";65715;
"2023-03-20 00:00:00";48532;
"2023-03-21 00:00:00";47647;
"2023-03-22 00:00:00";46180;
"2023-03-23 00:00:00";41925;
"2023-03-24 00:00:00";49453;
"2023-03-25 00:00:00";59695;
"2023-03-26 00:00:00";61855;
"2023-03-27 00:00:00";46494;
"2023-03-28 00:00:00";45767;
"2023-03-29 00:00:00";44975;
"2023-03-30 00:00:00";44684;
"2023-03-31 00:00:00";48691;
"2023-04-01 00:00:00";58457;
"2023-04-02 00:00:00";59445;
"2023-04-03 00:00:00";45291;
"2023-04-04 00:00:00";47166;
"2023-04-05 00:00:00";45090;
"2023-04-06 00:00:00";45717;
"2023-04-07 00:00:00";52364;
"2023-04-08 00:00:00";55428;
"2023-04-09 00:00:00";52760;
"2023-04-10 00:00:00";50213;
"2023-04-11 00:00:00";42467;
"2023-04-12 00:00:00";41017;
"2023-04-13 00:00:00";39691;
"2023-04-14 00:00:00";43496;
"2023-04-15 00:00:00";52158;
"2023-04-16 00:00:00";51836;
"2023-04-17 00:00:00";38321;
"2023-04-18 00:00:00";36923;
"2023-04-19 00:00:00";36584;
"2023-04-20 00:00:00";36097;
"2023-04-21 00:00:00";39789;
"2023-04-22 00:00:00";46426;
"2023-04-23 00:00:00";48967;
"2023-04-24 00:00:00";36830;
"2023-04-25 00:00:00";36068;
"2023-04-26 00:00:00";32758;
"2023-04-27 00:00:00";32122;
"2023-04-28 00:00:00";34267;
"2023-04-29 00:00:00";41783;
"2023-04-30 00:00:00";43676;
"2023-05-01 00:00:00";40361;
"2023-05-02 00:00:00";31921;
"2023-05-03 00:00:00";30916;
"2023-05-04 00:00:00";31508;
"2023-05-05 00:00:00";33930;
"2023-05-06 00:00:00";43178;
"2023-05-07 00:00:00";43846;
"2023-05-08 00:00:00";34919;
"2023-05-09 00:00:00";31837;
"2023-05-10 00:00:00";30793;
"2023-05-11 00:00:00";30088;
"2023-05-12 00:00:00";32558;
"2023-05-13 00:00:00";38122;
"2023-05-14 00:00:00";38263;
"2023-05-15 00:00:00";28691;
"2023-05-16 00:00:00";28813;
"2023-05-17 00:00:00";28575;
"2023-05-18 00:00:00";30038;
"2023-05-19 00:00:00";31166;
"2023-05-20 00:00:00";36420;
"2023-05-21 00:00:00";36887;
"2023-05-22 00:00:00";28020;
"2023-05-23 00:00:00";27566;
"2023-05-24 00:00:00";26774;
"2023-05-25 00:00:00";26577;
"2023-05-26 00:00:00";29204;
"2023-05-27 00:00:00";35042;
"2023-05-28 00:00:00";35342;
"2023-05-29 00:00:00";33901;
"2023-05-30 00:00:00";27495;
"2023-05-31 00:00:00";26947;
"2023-06-01 00:00:00";26249;
"2023-06-02 00:00:00";27818;
"2023-06-03 00:00:00";32677;
"2023-06-04 00:00:00";33545;
"2023-06-05 00:00:00";26296;
"2023-06-06 00:00:00";25368;
"2023-06-07 00:00:00";24679;
"2023-06-08 00:00:00";25851;
"2023-06-09 00:00:00";26273;
"2023-06-10 00:00:00";30805;
"2023-06-11 00:00:00";31366;
"2023-06-12 00:00:00";25086;
"2023-06-13 00:00:00";24103;
"2023-06-14 00:00:00";23868;
"2023-06-15 00:00:00";23082;
"2023-06-16 00:00:00";25001;
"2023-06-17 00:00:00";29745;
"2023-06-18 00:00:00";29793;
"2023-06-19 00:00:00";24623;
"2023-06-20 00:00:00";24203;
"2023-06-21 00:00:00";24252;
"2023-06-22 00:00:00";24233;
"2023-06-23 00:00:00";25453;
"2023-06-24 00:00:00";29001;
"2023-06-25 00:00:00";30817;
"2023-06-26 00:00:00";24927;
"2023-06-27 00:00:00";25072;
"2023-06-28 00:00:00";24122;
"2023-06-29 00:00:00";23957;
"2023-06-30 00:00:00";34701;
"2023-07-01 00:00:00";44095;
"2023-07-02 00:00:00";48446;
"2023-07-03 00:00:00";44497;
"2023-07-04 00:00:00";46512;
"2023-07-05 00:00:00";45109;
"2023-07-06 00:00:00";44781;
"2023-07-07 00:00:00";47260;
"2023-07-08 00:00:00";53546;
"2023-07-09 00:00:00";55553;
"2023-07-10 00:00:00";48361;
"2023-07-11 00:00:00";48747;
"2023-07-12 00:00:00";49016;
"2023-07-13 00:00:00";49362;
"2023-07-14 00:00:00";49961;
"2023-07-15 00:00:00";55071;
"2023-07-16 00:00:00";56869;
"2023-07-17 00:00:00";48717;
"2023-07-18 00:00:00";48379;
"2023-07-19 00:00:00";46479;
"2023-07-20 00:00:00";45382;
"2023-07-21 00:00:00";45411;
"2023-07-22 00:00:00";50369;
"2023-07-23 00:00:00";51603;
"2023-07-24 00:00:00";44154;
"2023-07-25 00:00:00";43352;
"2023-07-26 00:00:00";42581;
"2023-07-27 00:00:00";42926;
"2023-07-28 00:00:00";44497;
"2023-07-29 00:00:00";49819;
"2023-07-30 00:00:00";50677;
"2023-07-31 00:00:00";43165;
"2023-08-01 00:00:00";42618;
"2023-08-02 00:00:00";41846;
"2023-08-03 00:00:00";41135;
"2023-08-04 00:00:00";40451;
"2023-08-05 00:00:00";45275;
"2023-08-06 00:00:00";46218;
"2023-08-07 00:00:00";39367;
"2023-08-08 00:00:00";38470;
"2023-08-09 00:00:00";37054;
"2023-08-10 00:00:00";36260;
"2023-08-11 00:00:00";37030;
"2023-08-12 00:00:00";41293;
"2023-08-13 00:00:00";42458;
"2023-08-14 00:00:00";36537;
"2023-08-15 00:00:00";36616;
"2023-08-16 00:00:00";33649;
"2023-08-17 00:00:00";33314;
"2023-08-18 00:00:00";34245;
"2023-08-19 00:00:00";38415;
"2023-08-20 00:00:00";40203;
"2023-08-21 00:00:00";33921;
"2023-08-22 00:00:00";33804;
"2023-08-23 00:00:00";33701;
"2023-08-24 00:00:00";33088;
"2023-08-25 00:00:00";34156;
"2023-08-26 00:00:00";38469;
"2023-08-27 00:00:00";39998;
"2023-08-28 00:00:00";33619;
"2023-08-29 00:00:00";33450;
"2023-08-30 00:00:00";32412;
"2023-08-31 00:00:00";31322;
"2023-09-01 00:00:00";32617;
"2023-09-02 00:00:00";37065;
"2023-09-03 00:00:00";37504;
"2023-09-04 00:00:00";32509;
"2023-09-05 00:00:00";30036;
"2023-09-06 00:00:00";28779;
"2023-09-07 00:00:00";28899;
"2023-09-08 00:00:00";30655;
"2023-09-09 00:00:00";35489;
"2023-09-10 00:00:00";36531;
"2023-09-11 00:00:00";28897;
"2023-09-12 00:00:00";28315;
"2023-09-13 00:00:00";28317;
"2023-09-14 00:00:00";27549;
"2023-09-15 00:00:00";29593;
"2023-09-16 00:00:00";35065;
"2023-09-17 00:00:00";36276;
"2023-09-18 00:00:00";28025;
"2023-09-19 00:00:00";27380;
"2023-09-20 00:00:00";26954;
"2023-09-21 00:00:00";26641;
"2023-09-22 00:00:00";28182;
"2023-09-23 00:00:00";34020;
"2023-09-24 00:00:00";33765;
"2023-09-25 00:00:00";26551;
"2023-09-26 00:00:00";25803;
"2023-09-27 00:00:00";25405;
"2023-09-28 00:00:00";24201;
"2023-09-29 00:00:00";24880;
"2023-09-30 00:00:00";29925;
"2023-10-01 00:00:00";31514;
"2023-10-02 00:00:00";24532;
"2023-10-03 00:00:00";25344;
"2023-10-04 00:00:00";24653;
"2023-10-05 00:00:00";24910;
"2023-10-06 00:00:00";35366;
"2023-10-07 00:00:00";49133;
"2023-10-08 00:00:00";56348;
"2023-10-09 00:00:00";50167;
"2023-10-10 00:00:00";50318;
"2023-10-11 00:00:00";50566;
"2023-10-12 00:00:00";53336;
"2023-10-13 00:00:00";56180;
"2023-10-14 00:00:00";66989;
"2023-10-15 00:00:00";66860;
"2023-10-16 00:00:00";57215;
"2023-10-17 00:00:00";56959;
